GeneID	1577_d7_CD46	1578_d7_CD46	1599_d7_CD46	1577_d7_ISG15	1578_d7_ISG15	1599_d7_ISG15	1577_d7_UBA7	1578_d7_UBA7	1599_d7_UBA7	1577_d7_STAT1	1578_d7_STAT1	1599_d7_STAT1
ENSG00000255524	387	144	502	191	294	517	174	483	318	248	269	317
ENSG00000184110	15333	14664	29969	10643	16675	21930	10052	24662	24746	18740	24580	24586
ENSG00000196993	118	90	313	90	113	428	96	229	240	162	216	190
ENSG00000251417	58	32	102	38	57	74	41	72	92	73	59	85
ENSG00000260796	4	2	18	6	3	17	2	8	11	15	16	10
ENSG00000275807	88	77	158	61	68	85	53	81	99	86	78	108
ENSG00000168488	8578	5561	14496	6330	6464	10612	5082	9717	13140	9986	7778	11412
ENSG00000260570	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178952	9054	7050	14876	6465	8120	10674	5862	11993	11723	10301	12408	12410
ENSG00000178188	3127	2532	5106	2352	2925	3870	1964	4164	3982	3608	3718	3568
ENSG00000261766	17	15	36	19	34	30	13	41	30	30	25	31
ENSG00000196296	154	108	431	103	119	238	103	157	278	170	152	215
ENSG00000260442	35	42	44	37	19	36	22	33	35	47	55	51
ENSG00000177548	3094	2937	5393	2113	3454	4109	2010	4505	4154	3313	4117	4078
ENSG00000177455	7951	6895	13675	5696	8061	9571	4764	11677	9612	8429	11679	9849
ENSG00000176953	3991	3179	6509	3109	4067	5612	2603	5338	5703	5068	4975	5344
ENSG00000260853	168	104	280	134	153	227	98	190	225	178	183	193
ENSG00000260367	22	15	64	20	19	41	22	35	41	35	25	43
ENSG00000169682	1147	1137	2311	919	1257	1804	855	1812	1945	1402	1641	1816
ENSG00000213658	169	208	512	160	216	336	115	305	361	239	325	360
ENSG00000261552	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260517	24	24	84	14	9	31	8	17	37	21	23	35
ENSG00000259807	11	10	49	9	4	21	10	20	44	13	6	28
ENSG00000273582	4	2	18	3	1	13	2	1	15	4	3	12
ENSG00000260953	21	10	50	8	7	31	9	12	32	9	19	17
ENSG00000277999	8	8	27	12	18	17	8	6	20	17	8	11
ENSG00000254206	1031	891	2116	867	1209	1423	672	1472	1650	1379	1478	1408
ENSG00000183336	21	26	68	10	21	35	8	38	34	23	21	38
ENSG00000261740	54	68	368	35	75	199	57	113	230	73	78	173
ENSG00000181625	1940	1991	3601	1288	2123	2936	1228	2909	2799	2102	2988	2987
ENSG00000213648	1105	998	1660	820	1120	1398	675	1798	1489	1474	1724	1418
ENSG00000258150	5	2	7	8	3	5	10	9	7	10	9	6
ENSG00000169203	5568	5450	8584	4221	6150	6266	4324	8035	6643	7120	8149	6212
ENSG00000197471	5897	5288	12199	4870	6941	10393	3679	9037	9554	6594	8041	9057
ENSG00000277669	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000103485	504	348	702	409	520	755	293	599	595	443	462	497
ENSG00000185905	1941	1360	3112	1433	1585	2893	1202	2069	2762	2220	1995	2775
ENSG00000260719	501	372	521	432	374	402	317	479	433	665	457	492
ENSG00000174992	4	1	3	0	0	1	0	0	0	0	2	1
ENSG00000079616	2956	2224	5360	2083	2654	3999	1931	3705	4387	3559	3453	4220
ENSG00000275857	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000103495	1712	1604	3133	1251	1623	2292	1255	2218	2742	2081	1957	2697
ENSG00000259952	11	17	36	16	15	40	25	13	63	47	6	77
ENSG00000238045	256	173	472	148	243	339	148	286	378	343	328	364
ENSG00000167371	35	28	61	30	31	69	28	33	49	56	74	73
ENSG00000280893	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280789	160	144	282	134	155	216	127	215	172	204	209	212
ENSG00000281348	0	0	0	0	0	0	0	0	3	0	0	0
ENSG00000013364	5283	4561	9339	4241	6121	8199	3478	7599	7619	6641	8738	8938
ENSG00000103502	1490	1192	2153	1092	1228	1770	983	1904	1826	1648	1712	1705
ENSG00000278713	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174938	1	1	0	0	0	1	0	4	1	0	1	1
ENSG00000174939	13	17	40	15	25	31	5	15	31	13	12	31
ENSG00000174943	830	609	1303	583	739	1005	474	965	1147	781	886	917
ENSG00000247735	16	11	11	7	11	11	8	16	10	10	16	16
ENSG00000149932	1389	1117	2049	1119	1540	2029	929	1771	1606	1470	1687	1776
ENSG00000149930	2842	1973	4739	2010	2329	3514	1770	3233	3744	3151	2843	3415
ENSG00000149929	812	564	1271	622	661	1004	522	979	1116	922	923	1119
ENSG00000169592	2123	1946	3914	1453	2114	3001	1403	2994	3111	2253	2898	2940
ENSG00000149927	5	7	11	9	4	8	6	8	14	5	12	8
ENSG00000167194	1	0	2	0	0	1	0	0	3	0	1	2
ENSG00000149926	12	9	28	8	5	20	13	9	21	8	13	19
ENSG00000285043	7	9	17	6	9	7	5	8	14	7	15	21
ENSG00000149925	376	324	682	259	346	497	239	476	587	459	542	577
ENSG00000274904	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149923	4713	3934	7276	3460	4420	6016	2949	5868	5934	4953	5956	6084
ENSG00000149922	94	47	58	59	60	51	47	107	42	88	116	44
ENSG00000090238	2872	1802	2235	2123	1927	2059	1711	2683	1935	2758	2372	1765
ENSG00000250616	6	8	22	3	6	15	2	5	21	9	10	14
ENSG00000102886	62	72	136	32	63	94	35	102	96	68	118	79
ENSG00000261367	4	1	7	1	1	1	0	4	1	0	2	2
ENSG00000275371	8	5	5	4	5	1	5	10	4	6	4	3
ENSG00000102882	820	683	1646	610	734	1152	489	1118	1315	849	1066	1237
ENSG00000102879	32924	31503	59807	21558	34568	40300	20385	52843	47334	37357	49918	50313
ENSG00000261416	139	120	354	94	132	204	81	185	258	132	224	240
ENSG00000169627	1374	1253	2765	987	1524	2286	960	1999	2196	1621	2256	2478
ENSG00000132207	1500	2065	3662	1317	1724	2108	1432	2997	3136	2238	3096	3050
ENSG00000261052	1170	1186	2002	873	1185	1508	814	1907	1603	1418	1849	1399
ENSG00000258130	7	2	9	9	5	6	15	12	8	15	10	8
ENSG00000198064	3296	3210	5607	2517	3586	4326	2607	4151	4783	4330	4435	4335
ENSG00000169217	3021	2806	5814	2346	3404	4498	2026	4109	4297	3405	4214	4380
ENSG00000260219	49	49	111	29	38	94	33	64	96	59	64	92
ENSG00000169221	3140	2404	4726	2155	2845	3607	2079	3965	3841	3784	3973	3804
ENSG00000274653	6	2	4	6	8	15	2	4	4	12	13	9
ENSG00000180209	3	3	13	2	5	8	3	11	9	4	13	13
ENSG00000180035	620	459	1031	422	522	723	400	751	751	688	749	815
ENSG00000180096	5981	5291	8185	4086	5856	6008	4026	8418	6509	6575	8310	6349
ENSG00000179965	102	104	206	73	78	131	91	170	103	145	164	165
ENSG00000179958	1165	984	1827	1018	1111	1434	792	1782	1664	1478	1757	1720
ENSG00000179918	2701	2181	4112	1907	2601	3436	1678	3746	3329	2916	3711	3428
ENSG00000005844	4317	4170	6269	3387	4457	4904	2797	6760	5946	5402	6086	5601
ENSG00000261346	5	3	4	1	3	2	2	6	3	3	10	2
ENSG00000260487	1	3	7	9	4	6	4	9	8	4	6	5
ENSG00000261332	3	3	18	2	2	3	2	7	5	7	2	7
ENSG00000169957	826	607	1199	549	641	859	466	1013	999	861	867	867
ENSG00000261459	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169955	211	173	300	191	212	264	157	293	246	287	257	274
ENSG00000260869	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235560	70	76	110	56	75	79	47	122	86	66	105	90
ENSG00000169951	357	255	567	265	279	409	204	377	469	323	352	420
ENSG00000229809	519	461	698	363	445	586	302	611	588	506	693	518
ENSG00000239791	2	5	5	2	3	3	3	8	1	3	3	3
ENSG00000197162	362	277	406	264	300	315	228	395	379	366	382	315
ENSG00000260167	21	11	13	15	13	16	16	22	23	27	25	16
ENSG00000156853	515	311	898	378	412	712	277	562	763	581	492	667
ENSG00000156858	2594	1880	3718	1818	2127	2761	1566	3112	3159	2740	3061	3169
ENSG00000156860	4584	3614	9055	3270	4053	6532	2782	6014	7813	5290	5084	6898
ENSG00000261840	37	26	108	28	30	61	21	45	69	44	28	60
ENSG00000080603	294	141	673	227	185	454	166	271	491	295	192	442
ENSG00000282034	18	12	34	15	20	23	17	23	27	14	14	16
ENSG00000281991	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000156873	1437	1277	2425	1070	1491	1745	1027	1995	1908	1724	1806	1846
ENSG00000196118	70	50	88	38	44	35	40	81	55	77	71	44
ENSG00000103549	3972	2945	6697	2753	3589	5382	2566	4755	5412	4582	4566	4973
ENSG00000102870	286	295	788	248	396	729	194	506	620	319	450	580
ENSG00000274678	3	2	4	1	2	4	0	3	1	1	1	3
ENSG00000099385	454	428	845	301	396	545	323	667	616	522	680	609
ENSG00000260083	42	44	76	33	50	63	42	59	74	47	82	63
ENSG00000150281	17	5	27	10	17	25	8	15	24	16	18	20
ENSG00000260852	244	141	314	142	140	181	142	273	269	292	246	267
ENSG00000099364	1779	1455	2512	1174	1695	1922	1196	2251	1907	2039	2188	2021
ENSG00000175938	787	702	1291	570	751	993	440	1155	1020	776	1063	851
ENSG00000275263	1	0	4	3	6	9	1	4	7	7	5	4
ENSG00000099381	2603	1725	4586	1825	1984	3280	1623	3096	3880	3173	2625	3673
ENSG00000099377	37	28	31	16	35	43	27	42	42	49	64	37
ENSG00000099365	95	84	144	74	120	112	60	136	116	91	144	70
ENSG00000103496	1766	1512	2499	1255	1860	1996	1056	2407	1954	1820	2135	1847
ENSG00000260911	8	8	14	13	7	7	5	13	10	6	12	13
ENSG00000232748	18	32	74	23	29	42	17	35	47	37	40	69
ENSG00000167394	240	164	486	159	195	355	157	289	397	268	267	425
ENSG00000261124	4	9	18	2	8	7	2	9	12	8	1	17
ENSG00000167395	1381	1009	2430	1027	1242	1999	836	1623	1976	1380	1551	1811
ENSG00000151006	50	61	193	38	64	90	41	81	115	76	64	95
ENSG00000255439	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000167397	128	97	189	110	114	169	91	189	197	184	183	202
ENSG00000103507	1762	1208	2547	1266	1365	1885	1101	2113	2260	2107	2098	2317
ENSG00000103510	1471	1066	2266	1031	1247	1733	928	1690	1726	1551	1710	1759
ENSG00000261385	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000052344	1	0	3	0	0	3	1	0	2	3	0	0
ENSG00000178226	13	4	14	4	9	18	8	19	6	16	23	11
ENSG00000089280	12759	11107	29755	9007	12843	22866	8246	16870	22989	14504	17902	22207
ENSG00000260304	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260060	7	8	78	8	8	49	8	10	57	9	14	36
ENSG00000103490	804	717	1148	588	833	967	490	1088	921	859	1184	1021
ENSG00000261359	0	2	1	0	1	2	1	1	3	1	3	3
ENSG00000177238	8	3	21	7	3	10	5	3	13	2	7	26
ENSG00000169900	0	0	3	0	0	0	0	0	0	3	2	0
ENSG00000169896	518	346	533	290	252	395	324	622	547	787	640	553
ENSG00000140678	131	128	378	74	98	337	87	269	457	229	398	560
ENSG00000156886	2	6	2	1	4	1	3	6	6	3	13	11
ENSG00000156885	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277543	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176723	12	4	5	5	4	8	5	7	7	8	6	4
ENSG00000261474	70	49	101	48	50	64	32	84	82	54	78	61
ENSG00000260267	183	92	335	107	122	236	94	158	270	160	157	237
ENSG00000140691	845	678	1650	574	768	1287	584	1121	1247	1026	1117	1213
ENSG00000140682	21	13	18	13	12	20	25	20	21	25	27	23
ENSG00000140675	1	3	4	4	0	3	4	3	2	4	1	4
ENSG00000260740	0	0	0	0	0	0	0	1	0	1	0	0
ENSG00000140688	1596	1041	2569	1307	1384	2073	1146	1745	2161	1918	1690	1884
ENSG00000260625	6	3	10	4	0	9	13	10	5	14	5	8
ENSG00000169877	1	0	0	0	0	0	0	0	0	0	1	1
ENSG00000261648	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261475	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260568	0	1	0	0	1	1	0	0	0	0	0	0
ENSG00000276867	3	8	10	1	3	24	1	8	16	8	7	10
ENSG00000261731	173	165	372	118	216	307	93	259	271	202	251	222
ENSG00000197302	670	523	1237	519	649	974	415	807	1005	763	761	890
ENSG00000185947	597	477	1485	499	614	1503	379	734	1268	659	766	1010
ENSG00000261704	0	0	0	0	0	1	1	0	0	2	0	0
ENSG00000260048	16	1	6	8	1	6	6	3	5	14	0	2
ENSG00000270472	43	21	48	46	30	41	43	32	55	99	33	77
ENSG00000260847	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260575	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205456	0	0	1	0	0	5	0	0	4	0	1	0
ENSG00000260402	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261541	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261569	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260311	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183632	0	0	1	0	0	0	0	0	0	0	1	2
ENSG00000260974	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260845	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260158	0	0	0	0	1	0	1	0	0	0	2	0
ENSG00000259303	0	0	5	0	0	1	0	0	0	0	0	8
ENSG00000214614	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261834	19	6	1	3	8	10	5	7	8	14	4	5
ENSG00000270864	8	2	8	3	5	12	4	5	18	5	6	17
ENSG00000259852	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000233732	4	3	4	6	5	1	2	1	2	7	3	7
ENSG00000260921	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259997	1	1	2	1	0	0	1	0	0	2	1	2
ENSG00000271130	16	4	11	11	5	12	7	6	9	14	7	11
ENSG00000260141	0	0	4	0	0	0	0	0	4	0	0	2
ENSG00000261682	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260419	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205457	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000260827	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261507	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275034	0	0	1	0	0	0	0	0	1	0	2	1
ENSG00000261509	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000261009	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278848	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000260626	4	1	2	4	1	0	1	6	6	4	2	1
ENSG00000261200	4	6	14	1	14	3	3	6	11	10	4	3
ENSG00000261466	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270467	0	0	0	0	0	1	2	2	0	2	0	0
ENSG00000271178	109	90	132	86	111	125	72	136	122	198	162	158
ENSG00000259680	7	1	1	3	4	2	4	1	2	9	2	3
ENSG00000260312	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000270318	5	2	3	4	1	2	3	1	3	2	0	3
ENSG00000271620	6	2	5	4	8	5	3	7	4	12	3	0
ENSG00000205452	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256642	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260854	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179755	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261566	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261800	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260073	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261398	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260958	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259841	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000261350	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261445	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260857	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259791	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261122	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260611	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171241	2858	1701	4482	1908	1951	3503	2005	3073	3707	3516	3099	4230
ENSG00000261512	496	327	824	349	331	709	283	549	728	705	625	861
ENSG00000069329	3337	2409	6203	2292	2660	4487	2033	4315	4773	3917	4048	4970
ENSG00000091651	1337	945	2161	937	1048	1634	913	1705	2051	1752	1554	2175
ENSG00000140795	11	13	17	14	17	12	13	16	19	24	19	23
ENSG00000155330	570	432	1062	411	476	888	380	675	879	628	715	920
ENSG00000166123	618	355	688	416	403	539	392	594	587	743	508	603
ENSG00000069345	2834	1936	4968	2045	2345	3937	1815	3387	3902	3149	3286	3869
ENSG00000261173	14	6	26	10	8	9	16	9	17	15	10	13
ENSG00000259821	0	0	0	0	0	0	1	0	0	1	0	0
ENSG00000171208	989	473	827	582	506	547	644	871	775	1262	910	812
ENSG00000260281	2	2	8	3	1	8	2	3	4	3	1	4
ENSG00000129636	1123	705	1756	857	843	1537	744	1135	1647	1311	1101	1494
ENSG00000260744	4	4	17	2	3	14	1	4	9	2	1	4
ENSG00000261369	13	11	8	9	14	19	13	21	19	12	5	4
ENSG00000102893	3220	2008	5048	2232	2392	3922	2015	3327	4256	3541	3038	3738
ENSG00000261231	0	1	4	4	0	4	1	1	1	1	1	1
ENSG00000261325	0	0	0	0	0	2	0	0	0	0	0	2
ENSG00000260450	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140798	0	0	1	0	2	0	0	0	0	0	0	0
ENSG00000121270	2	3	7	2	0	1	3	2	2	5	3	6
ENSG00000102910	2162	1517	4166	1644	1856	3363	1396	2686	3684	2410	2512	3266
ENSG00000196470	167	158	414	138	143	286	123	242	296	217	249	322
ENSG00000102921	2623	1862	4927	2672	2954	5259	1675	3239	4121	2642	2647	3649
ENSG00000261267	5	1	35	13	11	17	13	14	18	13	7	25
ENSG00000259912	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260086	1	2	14	7	3	8	4	6	8	2	14	5
ENSG00000260052	1	2	1	0	1	0	1	2	2	0	1	1
ENSG00000272545	0	0	0	0	0	0	0	0	2	0	1	0
ENSG00000261421	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261815	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000102924	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000279249	1	0	0	0	0	0	0	1	0	0	0	0
ENSG00000166152	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262950	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263110	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261623	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000102935	0	0	0	0	1	0	0	1	3	2	0	1
ENSG00000261751	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205423	477	363	721	347	411	646	275	550	600	490	499	532
ENSG00000259843	3	0	0	3	0	1	0	0	0	1	1	2
ENSG00000155393	784	597	1734	626	695	1352	566	1009	1297	967	1025	1359
ENSG00000260381	1	0	6	2	3	5	1	3	2	3	3	7
ENSG00000121274	902	581	1687	646	762	1457	605	1069	1445	1085	927	1264
ENSG00000121281	1791	1212	4355	1241	1376	3208	1082	1913	3432	1843	1610	2729
ENSG00000166164	2757	1921	4807	1975	2395	3955	1820	3371	3949	3083	3117	3702
ENSG00000261393	0	0	0	0	0	0	2	2	1	3	0	1
ENSG00000261092	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260573	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000140807	42	21	126	24	59	103	9	47	98	34	29	75
ENSG00000260029	0	0	2	0	0	0	0	0	5	0	0	1
ENSG00000205414	0	0	0	1	0	2	0	1	4	0	1	2
ENSG00000260249	6	2	18	6	5	10	7	4	6	5	2	7
ENSG00000167208	1125	1091	2147	1048	1540	2097	685	1777	1966	1130	1573	1574
ENSG00000167207	86	63	251	44	95	250	39	138	205	84	138	179
ENSG00000261644	156	163	266	144	219	243	69	311	274	179	199	213
ENSG00000083799	3538	2611	7778	2791	3783	6719	2306	4687	6380	4038	4107	5326
ENSG00000260616	1	1	10	0	1	6	0	0	5	1	1	2
ENSG00000261703	0	0	1	0	1	0	0	1	1	0	0	2
ENSG00000261241	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260042	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261637	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260605	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260620	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000103449	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261238	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285367	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260850	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224578	1709	1548	3986	1093	2020	2766	980	2147	3104	2101	2603	3435
ENSG00000260057	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261470	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260268	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261749	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260975	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260478	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260887	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000103460	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000249231	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260963	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260393	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261261	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277639	4	2	5	3	2	12	2	2	7	10	8	7
ENSG00000177200	2172	1338	5239	1757	1746	4536	1387	2276	4499	2322	1979	3577
ENSG00000261804	14	1	11	1	3	6	2	5	13	3	1	4
ENSG00000262714	9	0	11	2	1	12	4	4	8	4	4	3
ENSG00000103479	2860	2026	4836	2080	2324	3589	1814	3504	4110	3222	2979	3548
ENSG00000166971	317	236	507	222	196	414	211	341	444	387	348	412
ENSG00000103494	160	107	341	106	117	304	120	202	333	216	156	311
ENSG00000140718	1000	580	1625	707	677	1194	593	979	1405	1054	918	1334
ENSG00000261630	4	5	6	3	8	6	2	8	7	10	5	3
ENSG00000260194	2	4	14	3	0	4	2	0	2	3	3	5
ENSG00000261049	0	0	7	1	2	8	0	3	4	0	1	3
ENSG00000259759	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259517	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177508	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283689	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000277559	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261803	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283304	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283258	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000245694	1	0	53	2	3	30	4	7	39	3	4	47
ENSG00000176842	0	0	0	0	0	1	2	0	1	0	0	2
ENSG00000259711	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259725	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259283	1	1	3	1	1	1	1	0	2	3	0	1
ENSG00000283423	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159387	0	3	1	2	1	3	4	1	2	4	1	1
ENSG00000263207	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000087245	2	0	1	0	0	0	0	0	0	1	0	1
ENSG00000274508	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000260135	0	0	2	0	0	1	0	0	2	0	0	3
ENSG00000087253	2	1	44	1	0	44	3	4	37	0	9	47
ENSG00000261997	0	0	4	1	0	2	0	0	0	0	0	2
ENSG00000256812	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000103546	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198848	0	1	9	1	3	15	1	0	15	5	4	11
ENSG00000159398	1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000246379	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000260041	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261013	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000087258	12	33	29	7	16	17	10	23	16	35	30	11
ENSG00000261439	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272372	0	0	0	0	0	0	0	3	0	0	0	0
ENSG00000159461	3612	3221	6406	2603	4083	5470	2185	5320	5118	3833	4735	4761
ENSG00000260621	0	1	8	0	0	2	0	1	1	0	2	0
ENSG00000167005	4384	3264	8506	3265	3717	6591	2948	5631	6942	5264	5571	6620
ENSG00000087263	1245	1021	2166	917	1126	1690	773	1691	1834	1557	1617	1697
ENSG00000274031	0	0	4	3	1	7	1	2	2	3	1	2
ENSG00000125124	467	495	625	288	634	471	257	880	527	429	762	447
ENSG00000102891	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000087250	0	1	0	0	0	0	0	0	0	0	2	0
ENSG00000125148	2212	2316	3871	1807	4117	3458	1469	3628	2706	2392	3770	3022
ENSG00000260823	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000169715	470	269	582	360	358	544	333	504	470	462	394	459
ENSG00000205364	0	0	1	0	1	1	1	1	0	2	0	3
ENSG00000205362	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000169688	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198417	148	171	152	104	223	173	101	224	106	161	207	149
ENSG00000125144	31	23	8	30	22	13	28	23	16	40	22	17
ENSG00000205358	7	1	0	1	5	0	2	8	2	9	9	3
ENSG00000275691	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000187193	222	254	371	162	320	275	124	343	271	212	369	298
ENSG00000261302	2	0	5	0	3	0	1	2	1	1	0	1
ENSG00000102900	2156	1681	4459	1531	2110	3272	1359	2840	3500	2616	2831	3633
ENSG00000070915	11	31	9	19	39	16	5	40	4	12	50	11
ENSG00000051108	7106	4970	11411	5197	4798	9536	4998	8068	10202	9071	8390	9970
ENSG00000087237	60	29	83	39	63	69	38	78	55	33	50	29
ENSG00000140853	6711	5281	13954	5112	6825	10946	3913	9053	10583	6797	7355	7822
ENSG00000260145	21	12	44	17	14	34	13	18	33	16	16	17
ENSG00000260148	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000140848	75	59	161	45	68	110	45	88	133	103	107	157
ENSG00000172775	3400	2684	5480	2558	3234	4539	2244	4507	4700	4170	4146	4352
ENSG00000159579	1216	850	2144	896	984	1646	792	1447	1742	1325	1399	1588
ENSG00000102931	64	78	197	59	73	133	46	105	110	102	106	113
ENSG00000276663	1	0	8	7	5	4	4	5	11	2	6	9
ENSG00000102934	41	28	73	24	35	56	29	44	53	57	40	46
ENSG00000102962	2028	1489	1474	853	1215	754	1178	2926	1560	3485	3905	1977
ENSG00000006210	0	1	1	1	0	0	3	2	1	4	4	0
ENSG00000102970	11	11	3	6	3	6	4	13	1	21	18	5
ENSG00000005194	1268	1022	2246	976	1161	1811	837	1670	1882	1597	1682	1861
ENSG00000088682	1058	892	1705	731	957	1372	603	1468	1476	1235	1325	1437
ENSG00000102978	1518	1085	2797	1143	1210	2026	996	1846	2200	1753	1742	2029
ENSG00000125170	14	14	36	10	25	29	9	29	9	22	19	34
ENSG00000135736	421	286	453	324	304	373	268	400	389	499	425	393
ENSG00000159618	1267	961	1668	917	951	1114	876	1566	1709	1734	1636	1791
